   4.4807440e+04   8.1243920e+04   4.7234529e+02   5.5042364e-01
   4.4807440e+04   8.1230411e+04   4.5461169e+02   4.8333333e-02
   4.4807440e+04   8.1228641e+04   4.5218968e+02   7.9612825e-01
   4.4811070e+04   8.1213705e+04   5.0181578e+02   7.6290927e-01
   4.4811070e+04   8.1212012e+04   4.9933904e+02   2.1900000e+00
   4.4811070e+04   8.1210332e+04   4.9685363e+02   2.5603999e-01
   4.4811070e+04   8.1208659e+04   4.9436352e+02   7.0000000e-02
   4.4811070e+04   8.1206988e+04   4.9187171e+02   5.2800000e+00
   4.4811070e+04   8.1205324e+04   4.8937582e+02   4.5000000e-01
   4.4811070e+04   8.1203664e+04   4.8687720e+02   3.8000000e-01
   4.4811070e+04   8.1202004e+04   4.8437780e+02   6.6000000e-01
   4.4811070e+04   8.1200345e+04   4.8187872e+02   1.6000000e-01
   4.4811070e+04   8.1198689e+04   4.7937713e+02   8.8127117e-01
   4.4811070e+04   8.1197043e+04   4.7686893e+02   4.1032844e-01
   4.4811070e+04   8.1195401e+04   4.7435857e+02   3.3000000e-01
   4.4811070e+04   8.1183547e+04   4.5660620e+02   7.3268759e+00
   4.4811070e+04   8.1181832e+04   4.5414500e+02   6.3498613e-01
   4.4811070e+04   8.1180102e+04   4.5169380e+02   9.7125190e-01
   4.4811070e+04   8.1178360e+04   4.4925116e+02   6.0161523e-01
   4.4811070e+04   8.1176610e+04   4.4681449e+02   3.0000000e-02
   4.4811070e+04   8.1174824e+04   4.4440505e+02   8.7954751e-02
   4.4811070e+04   8.1172999e+04   4.4202420e+02   7.0000000e-02
   4.4811070e+04   8.1171168e+04   4.3964782e+02   1.0000000e-01
   4.4811070e+04   8.1169331e+04   4.3727643e+02   3.0000000e-02
   4.4811070e+04   8.1167486e+04   4.3491055e+02   1.0000000e-01
   4.4811070e+04   8.1165629e+04   4.3255540e+02   1.1000000e+00
   4.4811070e+04   8.1163744e+04   4.3022248e+02   8.9000000e-01
   4.4813840e+04   8.1126925e+04   4.3638541e+02   4.0441723e-01
   4.4813840e+04   8.1125416e+04   4.3379264e+02   1.1068013e+00
   4.4813840e+04   8.1123897e+04   4.3120584e+02   1.0339835e-01
   4.4813840e+04   8.1122375e+04   4.2862049e+02   7.0000000e-02
   4.4813840e+04   8.1120852e+04   4.2603601e+02   3.0000000e-02
   4.4813840e+04   8.1119324e+04   4.2345399e+02   3.0000000e-02
   4.4813840e+04   8.1117790e+04   4.2087626e+02   4.0978488e+00
   4.4813840e+04   8.1116250e+04   4.1830151e+02   1.3659373e-01
   4.4822100e+04   8.1095561e+04   4.6003531e+02   3.1000000e-01
   4.4822100e+04   8.1094079e+04   4.5742654e+02   7.0000000e-02
   4.4822100e+04   8.1092601e+04   4.5481604e+02   7.0000000e-02
   4.4822100e+04   8.1091127e+04   4.5220339e+02   3.0000000e-02
   4.4822100e+04   8.1089657e+04   4.4958836e+02   7.0000000e-02
   4.4822100e+04   8.1088188e+04   4.4697230e+02   8.5200000e+00
   4.4822100e+04   8.1086723e+04   4.4435448e+02   1.2000000e-01
   4.4822100e+04   8.1085262e+04   4.4173458e+02   3.1000000e-01
   4.4822100e+04   8.1083806e+04   4.3911141e+02   7.0000000e-02
   4.4822100e+04   8.1082359e+04   4.3648362e+02   5.9799442e-01
   4.4822100e+04   8.1080929e+04   4.3384611e+02   8.9886920e-02
   4.4822100e+04   8.1079516e+04   4.3120007e+02   8.4800000e+00
   4.4822100e+04   8.1078112e+04   4.2854870e+02   9.0000000e-02
   4.4822100e+04   8.1076738e+04   4.2588232e+02   7.0000000e-02
   4.4822100e+04   8.1075386e+04   4.2320432e+02   3.4000000e-01
   4.4822100e+04   8.1062784e+04   3.9772118e+02   1.4354304e+00
   4.4822100e+04   8.1061470e+04   3.9502437e+02   3.5762636e+00
   4.4827260e+04   8.1046853e+04   4.7415866e+02   9.4300000e+00
   4.4827260e+04   8.1045354e+04   4.7156010e+02   2.4400000e+00
   4.4827260e+04   8.1043855e+04   4.6896176e+02   1.7600000e+00
   4.4827260e+04   8.1042353e+04   4.6636447e+02   2.4000000e-01
   4.4827260e+04   8.1040853e+04   4.6376685e+02   4.1119219e-01
   4.4827260e+04   8.1039353e+04   4.6116869e+02   5.2108200e-01
   4.4827260e+04   8.1037853e+04   4.5857068e+02   1.0362690e-01
   4.4827260e+04   8.1036354e+04   4.5597208e+02   1.7000000e-01
   4.4827260e+04   8.1034854e+04   4.5337368e+02   7.2632978e-01
   4.4827260e+04   8.1033353e+04   4.5077629e+02   2.7000000e-01
   4.4827260e+04   8.1031851e+04   4.4817930e+02   1.3686831e-01
   4.4827260e+04   8.1030350e+04   4.4558170e+02   5.6609602e-02
   4.4827260e+04   8.1028852e+04   4.4298289e+02   7.0000000e-02
   4.4827260e+04   8.1027353e+04   4.4038430e+02   6.4000000e-01
   4.4827260e+04   8.1025853e+04   4.3778592e+02   3.4000000e-01
   4.4827260e+04   8.1024352e+04   4.3518843e+02   5.3748688e-01
   4.4827260e+04   8.1022851e+04   4.3259125e+02   1.3558206e+00
   4.4827260e+04   8.1021352e+04   4.2999272e+02   2.3963505e-01
   4.4821410e+04   8.0998151e+04   4.7742431e+02   8.9296121e-01
   4.4821410e+04   8.0996872e+04   4.7471086e+02   3.4000000e-01
   4.4821410e+04   8.0995609e+04   4.7198979e+02   7.4300000e+00
   4.4821410e+04   8.0994347e+04   4.6926820e+02   2.7400000e+00
   4.4821410e+04   8.0993088e+04   4.6654510e+02   4.1000000e-01
   4.4821410e+04   8.0991832e+04   4.6382051e+02   4.8533719e-01
   4.4821410e+04   8.0990585e+04   4.6109215e+02   1.4799975e+00
   4.4821410e+04   8.0989345e+04   4.5836031e+02   5.2747020e-01
   4.4821410e+04   8.0988110e+04   4.5562673e+02   7.8028960e-01
   4.4821410e+04   8.0986878e+04   4.5289132e+02   1.1362630e-01
   4.4821410e+04   8.0985644e+04   4.5015683e+02   3.4000000e-01
   4.4821410e+04   8.0984402e+04   4.4742580e+02   1.4000000e-01
   4.4821410e+04   8.0983150e+04   4.4470010e+02   2.8300000e+00
   4.4821410e+04   8.0981850e+04   4.4199721e+02   5.5518603e-02
   4.4821410e+04   8.0980492e+04   4.3932255e+02   5.9000000e-01
   4.4821410e+04   8.0979115e+04   4.3665826e+02   5.0000000e-01
   4.4821410e+04   8.0977726e+04   4.3400005e+02   1.1540000e+01
   4.4821410e+04   8.0968104e+04   4.1777313e+02   2.4321479e-01
   4.4821410e+04   8.0966636e+04   4.1515737e+02   2.0000000e-02
   4.4821410e+04   8.0965181e+04   4.1253381e+02   5.0000000e-02
   4.4821410e+04   8.0963741e+04   4.0990252e+02   3.0000000e-02
   4.4821410e+04   8.0962307e+04   4.0726764e+02   1.0000000e-01
   4.4824960e+04   8.0935814e+04   4.7087135e+02   1.4000000e-01
   4.4824960e+04   8.0934028e+04   4.6846129e+02   2.8000000e-01
   4.4824960e+04   8.0932232e+04   4.6605843e+02   9.0000000e-02
   4.4824960e+04   8.0919487e+04   4.4940779e+02   4.7219225e-01
   4.5222890e+04   8.1149226e+04   4.7198088e+02   2.2020604e-01
